ESTADOS UNIDOS,PUERTO BARRIOS,13/03/2016, 87032369,2006,ACURA,RSX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,11253.39,1350.41,;
ESTADOS UNIDOS,EL CARMEN,13/03/2016, 87032490,2008,ACURA,TL,3200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32627.12,3915.25,;
JAPON,PUERTO BARRIOS,15/03/2016, 87032369,2003,ACURA,RSX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,10457.47,1254.9,;
ESTADOS UNIDOS,PUERTO BARRIOS,19/03/2016, 87032490,1999,ACURA,3.2 TL,3200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18468.96,2216.28,;
JAPON,EL CARMEN,28/03/2016, 87032379,2004,ACURA,TSX,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,32715.67,3925.88,;
ESTADOS UNIDOS,PUERTO BARRIOS,30/03/2016, 87032369,2000,ACURA,INTEGRA,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,11042.89,1325.15,;
ESTADOS UNIDOS,PUERTO BARRIOS,07/04/2016, 87032490,2004,ACURA,MDX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,14097.61,1691.71,;
CANADA,TECUN UMAN,29/03/2016, 87032369,2003,ACURA,MDX AWD,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20332.79,2439.93,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/03/2016, 87032369,2004,ACURA,RSX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,17514.49,2101.74,;
ESTADOS UNIDOS,PUERTO BARRIOS,08/03/2016, 87032490,2006,ACURA,MDX 4X4,3500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,27550.25,3306.03,;
ITALIA,SANTO TOMAS DE CASTILLA,06/04/2016, 87033269,2011,ALFA-ROMEO,159,1956,LIVIANO,CAMIONETA,DISTRIBUIDOR,DIESEL,5,5,0,27175.07,3261.01,;
ALEMANIA REP. FED.,TECUN UMAN,17/03/2016, 87032369,2008,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25592.67,3071.12,;
ESTADOS UNIDOS,PUERTO BARRIOS,08/03/2016, 87032490,2007,AUDI,A4 3.2 QUATTRO,3200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,19200.52,2304.06,;
ALEMANIA REP. FED.,TECUN UMAN,15/03/2016, 87032369,2002,AUDI,A4 1.8 TURBO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18534.38,2224.13,;
ESTADOS UNIDOS,PUERTO BARRIOS,11/03/2016, 87032369,2006,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9379.45,1125.53,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/03/2016, 87032369,2003,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7876.47,945.18,;
ESPANA,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2016,AUDI,Q3,1395,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,175969.31,21116.32,;
ESPANA,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2016,AUDI,Q3,1395,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,175969.31,21116.32,;
ESPANA,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2016,AUDI,Q3,1395,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,175969.31,21116.32,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/03/2016, 87032369,2000,AUDI,A4 1   8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8416.65,1010,;
ESTADOS UNIDOS,PUERTO BARRIOS,12/03/2016, 87032369,2010,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23377.76,2805.33,;
ALEMANIA REP. FED.,TECUN UMAN,28/03/2016, 87032379,2014,AUDI,S5 QUATTRO S/CHARGED AWD,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,142154.6,17058.55,;
ESTADOS UNIDOS,PUERTO BARRIOS,04/04/2016, 87032369,2002,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10317.18,1238.06,;
ALEMANIA REP. FED.,TECUN UMAN,02/04/2016, 87032369,2007,AUDI,A4 2.0 T QUATTRO AWD,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16424.22,1970.91,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/04/2016, 87032369,2001,AUDI,TT QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,8828.98,1059.48,;
ESTADOS UNIDOS,PUERTO BARRIOS,11/03/2016, 87032369,2006,AUDI,A4 QUATTRO,1984,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15862.65,1903.52,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,181907.22,21828.87,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,181907.22,21828.87,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,191984.67,23038.16,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,191984.67,23038.16,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,191984.67,23038.16,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,198372.26,23804.67,;
ESPANA,SANTO TOMAS DE CASTILLA,14/03/2016, 87032269,2016,AUDI,Q3,1395,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,175969.31,21116.32,;
ALEMANIA REP. FED.,EL CARMEN,03/04/2016, 87032369,2001,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22207.39,2664.89,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/04/2016, 87032369,2009,AUDI,A3 2.0T,2000,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,19195.91,2303.51,;
ESTADOS UNIDOS,PUERTO BARRIOS,29/03/2016, 87032369,2005,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,7290.43,874.85,;
ALEMANIA REP. FED.,EL CARMEN,04/04/2016, 87032369,1999,AUDI,A4 Quattro,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,17194.86,2063.38,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/04/2016, 87032369,2005,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15904.08,1908.49,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/03/2016, 87032369,2001,AUDI,TT QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,17684.76,2122.17,;
ALEMANIA REP. FED.,G8; CENTRALSA,01/04/2016, 87032369,2015,AUDI,Q5,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,115038.77,13804.65,
ALEMANIA REP. FED.,EL CARMEN,28/03/2016, 87032369,2006,AUDI,A4 2.0 T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24849.25,2981.91,;
ESTADOS UNIDOS,G8; CENTRALSA,30/03/2016, 87032369,2011,AUDI,Q5 PREMIUM 2.0T quattro,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,60183.29,7221.99,
ALEMANIA REP. FED.,TECUN UMAN,30/03/2016, 87032379,1999,AUDI,A4 2.8 QUATTRO,2800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9482.98,1137.96,;
ALEMANIA REP. FED.,EL CARMEN,28/03/2016, 87032379,2002,AUDI,A4  Quattro,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22294.66,2675.36,;
ALEMANIA REP. FED.,TECUN UMAN,01/04/2016, 87032369,2008,AUDI,A4 2.0T QUATRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17951.44,2154.17,;
ALEMANIA REP. FED.,PUERTO BARRIOS,14/03/2016, 87032369,2010,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,38188.07,4582.57,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/03/2016, 87032369,2011,AUDI,A3 TDI SLINE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,DIESEL,5,4,0,25973.79,3116.85,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/03/2016, 87032369,2002,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15578.11,1869.37,;
ALEMANIA REP. FED.,TECUN UMAN,15/03/2016, 87032369,2004,AUDI,A4,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16718.04,2006.16,;
ESTADOS UNIDOS,PUERTO BARRIOS,05/04/2016, 87032369,2009,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39856.56,4782.79,;
ESTADOS UNIDOS,PUERTO BARRIOS,30/03/2016, 87032369,2007,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24348.41,2921.81,;
ALEMANIA REP. FED.,EL CARMEN,21/03/2016, 87032369,2008,AUDI,A4 2.0T QUATRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21218.83,2546.26,;
ESTADOS UNIDOS,PUERTO BARRIOS,22/03/2016, 87032369,2003,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9409.08,1129.09,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/03/2016, 87032369,2007,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13756.74,1650.81,;
ALEMANIA REP. FED.,TECUN UMAN,22/03/2016, 87033390,2011,AUDI,Q7 TDI QUATTRO 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,5,0,40243.49,4829.22,;
MEXICO,EL CARMEN,09/03/2016, 87032490,2002,BUICK,RENDEZVOUS CXL 4X4,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,14476.94,1737.23,;
COREA DEL SUR,EL CARMEN,21/03/2016, 87032269,2014,BUICK,ENCORE 4X2,1400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,45535.31,5464.24,;
ESTADOS UNIDOS,PUERTO BARRIOS,06/04/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15211.24,1825.35,;
ESTADOS UNIDOS,PUERTO BARRIOS,04/04/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,31999.41,3839.93,;
ALEMANIA REP. FED.,PUERTO BARRIOS,05/04/2016, 87032379,2008,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25941.46,3112.98,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,05/04/2016, 87032379,2003,BMW,525I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16382.05,1965.85,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,02/04/2016, 87032379,2002,BMW,325XI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18814.6,2257.75,;
ESTADOS UNIDOS,PUERTO BARRIOS,06/04/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18796.25,2255.55,;
ESTADOS UNIDOS,PUERTO BARRIOS,06/04/2016, 87032379,2003,BMW,X5 3.0I 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15326.88,1839.23,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,12/03/2016, 87032369,2014,BMW,428I XDRIVE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,183291.48,21994.98,;
ESTADOS UNIDOS,PUERTO BARRIOS,18/03/2016, 87032379,2006,BMW,330XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23754.88,2850.59,;
ALEMANIA REP. FED.,G8; CENTRALSA,01/04/2016, 87032369,2013,BMW,3 SERIES 320I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,78398.82,9407.86,
ALEMANIA REP. FED.,PUERTO QUETZAL,14/03/2016, 87032369,2002,BMW,318CI,1990,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,11322.15,1358.66,;
ALEMANIA REP. FED.,EL CARMEN,20/03/2016, 87032379,2002,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16107.1,1932.85,;
ALEMANIA REP. FED.,EL CARMEN,20/03/2016, 87115090,1989,BMW,R100RT,1000,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10670.96,1280.52,;
ESTADOS UNIDOS,PUERTO BARRIOS,14/03/2016, 87032379,2004,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11334.43,1360.13,;
ESTADOS UNIDOS,PUERTO BARRIOS,14/03/2016, 87032369,2013,BMW,X1 SDRIVE 28I,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,64740.59,7768.87,;
ALEMANIA REP. FED.,TECUN UMAN,15/03/2016, 87032379,2011,BMW,335XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,41412.52,4969.5,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,10/03/2016, 87032379,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27591.61,3310.99,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,10/03/2016, 87032379,2008,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,35885.26,4306.23,;
ALEMANIA REP. FED.,G8; CENTRALSA,29/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22042.1,2645.05,
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,18/03/2016, 87032379,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,47118.08,5654.17,;
ESTADOS UNIDOS,PUERTO BARRIOS,21/03/2016, 87032379,2006,BMW,X3 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,31634.65,3796.16,;
ALEMANIA REP. FED.,EL CARMEN,21/03/2016, 87032379,2004,BMW,X3 2.5i 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,37791.21,4534.95,;
ESTADOS UNIDOS,PUERTO BARRIOS,12/03/2016, 87032379,2002,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10968.2,1316.18,;
ALEMANIA REP. FED.,EL CARMEN,12/03/2016, 87032379,2006,BMW,X3 4WD 3.0i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,28326.17,3399.14,;
ALEMANIA REP. FED.,PUERTO BARRIOS,08/03/2016, 87032379,2006,BMW,325Xi,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,25957.26,3114.87,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,09/03/2016, 87032379,2008,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,45124.93,5414.99,;
ALEMANIA REP. FED.,EL CARMEN,16/03/2016, 87032379,2001,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23041.38,2764.97,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,10/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18004.24,2160.51,;
ALEMANIA REP. FED.,TECUN UMAN,10/03/2016, 87032379,2006,BMW,330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18581.79,2229.81,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/03/2016, 87032379,2007,BMW,335i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,53942,6473.04,;
ESTADOS UNIDOS,PUERTO BARRIOS,12/03/2016, 87032379,2005,BMW,X5 3.0I AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32835.23,3940.23,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,17/03/2016, 87032369,2013,BMW,X1 4X2,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,75599.44,9071.93,;
ALEMANIA REP. FED.,G8; CENTRALSA,17/03/2016, 87032379,2007,BMW,335I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36427.68,4371.32,
ALEMANIA REP. FED.,EL CARMEN,15/03/2016, 87032379,2003,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11604.66,1392.56,;
ESTADOS UNIDOS,PUERTO BARRIOS,14/03/2016, 87032379,2004,BMW,X3 2.5i 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22761.51,2731.38,;
ALEMANIA REP. FED.,TECUN UMAN,19/03/2016, 87032490,2010,BMW,550i GT,4400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,113198.87,13583.86,;
ALEMANIA REP. FED.,PUERTO BARRIOS,15/03/2016, 87032379,2005,BMW,X3 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22453.04,2694.36,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,17/03/2016, 87032379,2005,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13041.06,1564.93,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/03/2016, 87032379,2004,BMW,X3 2.5i 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25687.5,3082.5,;
ALEMANIA REP. FED.,EL CARMEN,08/03/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,27550.25,3306.03,;
ESTADOS UNIDOS,PUERTO BARRIOS,09/03/2016, 87032490,2002,BMW,330I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9003.85,1080.46,;
ALEMANIA REP. FED.,G1; INTEGRADA,10/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13014.49,1561.74,
ESTADOS UNIDOS,PUERTO BARRIOS,19/03/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20699.18,2483.9,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,21/03/2016, 87032379,2007,BMW,X5 3.0SI AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,52154.49,6258.54,;
ALEMANIA REP. FED.,TECUN UMAN,21/03/2016, 87032379,2006,BMW,X3 3.0i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,46967.97,5636.16,;
ALEMANIA REP. FED.,TECUN UMAN,14/03/2016, 87032379,2011,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,21527.89,2583.35,;
ALEMANIA REP. FED.,TECUN UMAN,15/03/2016, 87032490,2006,BMW,325XI,2996,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22205.7,2664.68,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/03/2016, 87032379,2003,BMW,325XI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,8540.66,1024.88,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/03/2016, 87032379,2006,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21216.38,2545.97,;
ALEMANIA REP. FED.,TECUN UMAN,19/03/2016, 87032379,2005,BMW,X3 3.0i 4WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19475.66,2337.08,;
ALEMANIA REP. FED.,PUERTO BARRIOS,17/03/2016, 87032379,2002,BMW,330CI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,9039.74,1084.77,;
ALEMANIA REP. FED.,PUERTO BARRIOS,19/03/2016, 87032379,2011,BMW,328i XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36535.25,4384.23,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,12/03/2016, 87032369,1991,BMW,318I,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,17650.86,2118.1,;
ESTADOS UNIDOS,PUERTO BARRIOS,04/04/2016, 87032490,2013,BMW,M3,4000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,219899.45,26387.93,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/04/2016, 87032379,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,49850.97,5982.12,;
ALEMANIA REP. FED.,EL CARMEN,02/04/2016, 87032379,2004,BMW,330Ci CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,20225.69,2427.08,;
ALEMANIA REP. FED.,EXPRESS AEREO,06/04/2016, 87032190,2009,BMW,120I,1995,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,89237.83,10708.54,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,05/04/2016, 87032379,2002,BMW,325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,18795.03,2255.4,;
ALEMANIA REP. FED.,EL CARMEN,30/03/2016, 87032379,2006,BMW,330Xi AWD,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21143.66,2537.24,;
ESTADOS UNIDOS,PUERTO BARRIOS,18/03/2016, 87032369,2014,BMW,X1 XDRIVE 2.8I,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,49591.3,5950.96,;
ALEMANIA REP. FED.,EL CARMEN,29/03/2016, 87032379,2007,BMW,328 xi AWD,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,45458.87,5455.06,;
ESTADOS UNIDOS,EXPRESS AEREO,29/03/2016, 87032379,2002,BMW,X5 3.0I 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16045.46,1925.46,;
ALEMANIA REP. FED.,PUERTO BARRIOS,30/03/2016, 87032379,2003,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20062.54,2407.5,;
