ALEMANIA REP. FED.,PUERTO BARRIOS,06/06/2016, 87032379,1993,BMW,325IC,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,9041.91,1085.03,;
ALEMANIA REP. FED.,PUERTO BARRIOS,09/05/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19707.79,2364.93,;
ALEMANIA REP. FED.,PUERTO BARRIOS,06/06/2016, 87032379,2005,BMW,X3 3.0i 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23449.34,2813.92,;
ALEMANIA REP. FED.,TECUN UMAN,20/05/2016, 87032379,1990,BMW,325i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13665.76,1639.89,;
ESTADOS UNIDOS,EL CARMEN,24/05/2016, 87032379,2002,BMW,X5 AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18242.89,2189.15,;
ALEMANIA REP. FED.,EL CARMEN,02/06/2016, 87032379,2007,BMW,328i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23740.05,2848.81,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,20/05/2016, 87032369,2015,BMW,320I,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36691.41,4402.97,;
ALEMANIA REP. FED.,PUERTO BARRIOS,17/05/2016, 87032379,2009,BMW,535I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39796.06,4775.53,;
ALEMANIA REP. FED.,TECUN UMAN,14/05/2016, 87032369,2013,BMW,328i XDRIVE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,64382.67,7725.92,;
ALEMANIA REP. FED.,EL CARMEN,18/05/2016, 87032379,2004,BMW,325i SEDAN,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13007.34,1560.88,;
ALEMANIA REP. FED.,PUERTO BARRIOS,30/05/2016, 87032379,2005,BMW,530I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19315.39,2317.85,;
ALEMANIA REP. FED.,PUERTO BARRIOS,25/05/2016, 87032379,2004,BMW,X3 3.0i,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23542.71,2825.13,;
ALEMANIA REP. FED.,PUERTO BARRIOS,06/06/2016, 87032379,2004,BMW,325xi,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10199.93,1223.99,;
ALEMANIA REP. FED.,PUERTO BARRIOS,16/05/2016, 87032379,2009,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,39775.58,4773.07,;
ALEMANIA REP. FED.,TECUN UMAN,09/05/2016, 87032379,2004,BMW,530i,2979,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24868.62,2984.23,;
ALEMANIA REP. FED.,PUERTO BARRIOS,28/05/2016, 87032379,2006,BMW,325XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21091.14,2530.94,;
ALEMANIA REP. FED.,PUERTO BARRIOS,10/05/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11251.53,1350.18,;
ALEMANIA REP. FED.,EXPRESS AEREO,09/05/2016, 87032190,2009,BMW,120I,1995,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,89237.83,10708.54,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,26/05/2016, 87032379,2003,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15029.92,1803.59,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,10/05/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24140.12,2896.81,;
ALEMANIA REP. FED.,PUERTO BARRIOS,11/05/2016, 87032379,2003,BMW,325I,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14289.04,1714.68,;
ALEMANIA REP. FED.,PUERTO BARRIOS,02/06/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23640.91,2836.91,;
ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2016, 87032379,2005,BMW,X3 3.0I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19363.42,2323.61,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,25/05/2016, 87032379,2007,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17410.76,2089.29,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,30/05/2016, 87032379,2011,BMW,328I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,30730.77,3687.69,;
ESTADOS UNIDOS,TECUN UMAN,09/05/2016, 87032379,2011,BMW,X3 XDRIVE 28i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,75671.77,9080.61,;
ALEMANIA REP. FED.,PUERTO BARRIOS,10/05/2016, 87032379,2004,BMW,325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,23329.7,2799.56,;
ALEMANIA REP. FED.,TECUN UMAN,14/05/2016, 87032379,2006,BMW,330XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21738.21,2608.59,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/05/2016, 87032379,2006,BMW,X5 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,36735.89,4408.31,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,17/05/2016, 87032379,2017,BMW,M2 COUPE,2979,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,380731.46,45687.78,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,17/05/2016, 87032369,2017,BMW,220I COUPE,1997,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,193408.18,23208.98,;
ALEMANIA REP. FED.,TECUN UMAN,21/05/2016, 87032379,2001,BMW,330 Ci CONVERTIBLE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,20330.67,2439.68,;
ESTADOS UNIDOS,TECUN UMAN,19/05/2016, 87032490,2006,BMW,X5 4.4 4X4,4400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,52498.53,6299.82,;
ALEMANIA REP. FED.,TECUN UMAN,09/05/2016, 87032379,2007,BMW,328i,2996,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19577.43,2349.29,;
ALEMANIA REP. FED.,TECUN UMAN,13/05/2016, 87032379,1995,BMW,525i,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11143.89,1337.27,;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/05/2016, 87032379,2010,BMW,328I 3-SERIES,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,35553.58,4266.43,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/06/2016, 87032379,2007,BMW,328XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,36296.9,4355.63,;
ESTADOS UNIDOS,PUERTO BARRIOS,19/05/2016, 87032379,2012,BMW,X3 XDRIVE 2.8I,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,55665.23,6679.83,;
ALEMANIA REP. FED.,PUERTO BARRIOS,25/05/2016, 87032379,2006,BMW,325I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,29247.03,3509.64,;
ALEMANIA REP. FED.,PUERTO BARRIOS,30/05/2016, 87032379,2004,BMW,3 SERIES 330i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10332.55,1239.91,;
ESTADOS UNIDOS,EXPRESS AEREO,03/06/2016, 87032379,2009,BMW,X6 4X4,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,4,4,0,150786.61,18094.39,;
ALEMANIA REP. FED.,EL CARMEN,12/05/2016, 87032379,2005,BMW,X3 2.5i AWD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20432.86,2451.94,;
ALEMANIA REP. FED.,PUERTO BARRIOS,27/05/2016, 87032379,2006,BMW,325i,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22487.05,2698.45,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,02/06/2016, 87032379,2012,BMW,128I,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,40109.6,4813.15,;
ALEMANIA REP. FED.,TECUN UMAN,17/05/2016, 87032379,2003,BMW,325CI,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,16878.65,2025.44,;
ALEMANIA REP. FED.,PUERTO BARRIOS,18/05/2016, 87115090,2015,BMW,R1200 NINE T,1200,LIVIANO,MOTO,OCASIONAL,GASOLINA,1,0,0,65701.22,7884.15,;
ALEMANIA REP. FED.,PUERTO BARRIOS,26/05/2016, 87115090,2006,BMW,K1200LT,1200,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,24113.79,2893.65,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,10/05/2016, 87032379,2006,BMW,330 XI,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22181.58,2661.79,;
ESTADOS UNIDOS,EL CARMEN,25/05/2016, 87032379,2012,BMW,X3 XDRIVE35i AWD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,73598.66,8831.84,;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/05/2016, 87032379,2009,BMW,335I XDRIVE,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20784.11,2494.09,;
