ALEMANIA REP. FED.,PUERTO QUETZAL,26/02/2016, 87032369,2013,AUDI,Q5 QUATTRO PREMIUM PLUS,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,95458.52,11455.02,;
ESTADOS UNIDOS,PUERTO BARRIOS,23/02/2016, 87032369,2005,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14833.26,1779.99,;
ESTADOS UNIDOS,EXPRESS AEREO,04/03/2016, 87032369,2005,AUDI,A4 1.8T,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10206.88,1224.83,;
ESTADOS UNIDOS,PUERTO BARRIOS,27/02/2016, 87032369,2010,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,36141.43,4336.97,;
ALEMANIA REP. FED.,TECUN UMAN,02/03/2016, 87032369,2013,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,66194.35,7943.32,;
ESTADOS UNIDOS,PUERTO BARRIOS,02/03/2016, 87032490,2008,AUDI,Q7 QUATTRO PREMIUM,4200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,7,4,0,45021.07,5402.53,;
ALEMANIA REP. FED.,TECUN UMAN,02/03/2016, 87032369,2005,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19485.79,2338.29,;
ESTADOS UNIDOS,PUERTO BARRIOS,23/02/2016, 87032369,2007,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20703.64,2484.44,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,18/02/2016, 87032369,2007,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,23602.96,2832.36,;
HUNGRIA,G1; INTEGRADA,15/02/2016, 87032369,2008,AUDI,TT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,66785.9,8014.31,
ESTADOS UNIDOS,PUERTO BARRIOS,05/03/2016, 87032369,2005,AUDI,A4 1.8 T QUATTRO,1781,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10386.58,1246.39,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,11/02/2016, 87032369,2006,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22756.23,2730.75,;
ALEMANIA REP. FED.,PUERTO BARRIOS,16/02/2016, 87032369,2010,AUDI,A4,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,37099.62,4451.95,;
ESTADOS UNIDOS,PUERTO BARRIOS,15/02/2016, 87032369,2004,AUDI,A4 1.8T,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9784.75,1174.17,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,01/03/2016, 87032379,2002,AUDI,A4 3.0,3000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15451.67,1854.2,;
ESTADOS UNIDOS,PUERTO BARRIOS,19/02/2016, 87032369,2007,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14877.67,1785.32,;
ESPANA,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q3,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,238098.18,28571.78,;
ESPANA,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q3,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,238098.18,28571.78,;
ESPANA,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q3,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,207596.45,24911.57,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q5,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,212481.07,25497.73,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032363,2016,AUDI,Q5,1984,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,244731.64,29367.8,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032369,2017,AUDI,A4,1984,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,224006.81,26880.82,;
ALEMANIA REP. FED.,SANTO TOMAS DE CASTILLA,23/02/2016, 87032269,2017,AUDI,A4,1395,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,201170.96,24140.52,;
ALEMANIA REP. FED.,G1; INTEGRADA,24/02/2016, 87032369,2007,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,33589.78,4030.77,
ESTADOS UNIDOS,PUERTO BARRIOS,22/02/2016, 87032490,2007,AUDI,A6 3.2 QUATTRO,3123,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21654.67,2598.56,;
ESTADOS UNIDOS,PUERTO BARRIOS,22/02/2016, 87032490,2010,AUDI,Q5 3.2 QUATTRO,3200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,66467.48,7976.1,;
ALEMANIA REP. FED.,PUERTO BARRIOS,09/02/2016, 87032369,2010,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,52429.78,6291.57,;
ALEMANIA REP. FED.,TECUN UMAN,08/02/2016, 87032369,2011,AUDI,Q5 2.0 T QUATTRO 4X4,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,79376.13,9525.14,;
ESTADOS UNIDOS,PUERTO BARRIOS,19/02/2016, 87032369,2006,AUDI,A3 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17968.23,2156.19,;
ALEMANIA REP. FED.,PUERTO BARRIOS,13/02/2016, 87032369,2003,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9991.47,1198.98,;
ESTADOS UNIDOS,PUERTO BARRIOS,01/03/2016, 87032369,2007,AUDI,A3 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12130.72,1455.69,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/02/2016, 87032369,2004,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13766.39,1651.97,;
ESTADOS UNIDOS,PUERTO BARRIOS,17/02/2016, 87032369,2006,AUDI,A4 2.0T QUATTRO,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16569.45,1988.33,;
ESTADOS UNIDOS,PUERTO BARRIOS,23/02/2016, 87032369,2003,AUDI,A4 1.8T QUATTRO,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11836.04,1420.32,;
ESTADOS UNIDOS,PUERTO BARRIOS,16/02/2016, 87032369,2012,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,42444.41,5093.33,;
ALEMANIA REP. FED.,PUERTO BARRIOS,12/02/2016, 87032490,2012,AUDI,Q5 PREMIUM 4X4,3200,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,57647.21,6917.67,;
ESTADOS UNIDOS,PUERTO BARRIOS,07/03/2016, 87032369,2006,AUDI,A4 2.0T,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13138.61,1576.63,;
