"JAPON,TECUN UMAN,25/03/2018, 8703226900,2006,SCION,xB,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,13278.69,1593.44,",
"JAPON,EL CARMEN,24/03/2018, 8703900000,2010,HONDA,CIVIC HYBRID,1300,LIVIANO,AUTOMOVIL,OCASIONAL,OTROS,5,4,0,19884.75,2386.17,",
"ESTADOS UNIDOS,EL CARMEN,24/03/2018, 8704315100,1995,TOYOTA,TACOMA XTRA CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28561.91,3427.43,",
"JAPON,PUERTO BARRIOS,24/03/2018, 8703226900,2007,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19899.54,2387.94,",
"ESTADOS UNIDOS,EL CARMEN,24/03/2018, 8703236900,2004,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22044.85,2645.38,",
"JAPON,EL CARMEN,26/03/2018, 8703237900,2003,HONDA,CR-V LX 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16681.59,2001.79,",
"REINO UNIDO,G8"," CENTRALSA,27/03/2018, 8703237900,2006,HONDA,CR-V EX REAL TIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,17261.17,2071.34,"
"JAPON,EL CARMEN,26/03/2018, 8703236900,2003,MAZDA,PROTEGE DX,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13169.69,1580.36,",
"JAPON,EL CARMEN,26/03/2018, 8704315100,1986,TOYOTA,Deluxe 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22385.88,2686.31,",
"JAPON,TECUN UMAN,26/03/2018, 8703226900,2008,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12429.82,1491.58,",
"JAPON,EL CARMEN,26/03/2018, 8703249000,1997,TOYOTA,4RUNNER SR5 4X2,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21308.26,2556.99,",
"JAPON,EL CARMEN,26/03/2018, 8704315100,1990,TOYOTA,4X4 DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23197.88,2783.75,",
"JAPON,PUERTO BARRIOS,26/03/2018, 8703226900,2012,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14683.9,1762.07,",
"ESTADOS UNIDOS,EL CARMEN,26/03/2018, 8704315100,2000,TOYOTA,TACOMA XTRA CAB 4X2 SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29290.86,3514.9,",
"JAPON,G8"," CENTRALSA,21/03/2018, 8703226900,2008,HONDA,FIT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12592,1511.04,"
"COREA DEL SUR,PUERTO QUETZAL,03/04/2018, 8702107000,2005,HYUNDAI,COUNTY,3907,PESADO,BUS,OCASIONAL,DIESEL,25,2,1,33056.89,3966.83,",
"COREA DEL SUR,PUERTO QUETZAL,03/04/2018, 8702107000,2005,HYUNDAI,COUNTY,3907,PESADO,BUS,OCASIONAL,DIESEL,29,2,1,33056.89,3966.83,",
"COREA DEL SUR,PUERTO QUETZAL,03/04/2018, 8702107000,2005,HYUNDAI,COUNTY,3907,PESADO,BUS,OCASIONAL,DIESEL,29,2,1,33056.89,3966.83,",
"ESTADOS UNIDOS,PUERTO QUETZAL,03/04/2018, 8703236900,2018,TOYOTA,COROLLA,1798,LIVIANO,AUTOMOVIL,DISTRIBUIDOR,GASOLINA,5,4,0,116378.45,13965.41,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"REINO UNIDO,EL CARMEN,04/04/2018, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,24342.71,2921.13,",
"JAPON,EL CARMEN,04/04/2018, 8703236900,2014,MAZDA,MAZDA3i SPORT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20900.08,2508.01,",
"JAPON,EL CARMEN,04/04/2018, 8703236900,2001,TOYOTA,RAV4 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21322.08,2558.65,",
"JAPON,G8"," CENTRALSA,05/04/2018, 8703237900,2014,MAZDA,CX-5,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,30376.56,3645.19,"
"ESTADOS UNIDOS,TECUN UMAN,10/03/2018, 8703236900,2014,MITSUBISHI,OUTLANDER SPORT ES 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,25807.68,3096.92,",
"JAPON,TECUN UMAN,10/03/2018, 8704229000,1998,GMC,W5 FORWARD,7100,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,6,45217.01,5426.04,",
"ESTADOS UNIDOS,TECUN UMAN,10/03/2018, 8701200000,2005,FREIGHTLINER,ST120064ST CENTURY CLASS,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,20,55560.77,6667.29,",
"ESTADOS UNIDOS,TECUN UMAN,10/03/2018, 87163900,2002,HYUNDAI,SINLINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,43000.49,5160.06,",
"JAPON,PUERTO BARRIOS,10/03/2018, 8703237900,2010,MAZDA,MAZDA5,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,22023.93,2642.87,",
"JAPON,G8"," CENTRALSA,16/03/2018, 8703226900,2011,HONDA,FIT SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,21593.49,2591.22,"
"CANADA,PUERTO BARRIOS,15/03/2018, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12966.75,1556.01,",
"ESTADOS UNIDOS,EL CARMEN,14/03/2018, 8703236900,2011,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,19092.26,2291.07,",
"JAPON,EL CARMEN,14/03/2018, 8704315100,1984,TOYOTA,XTRA CAB 4X4 SR5,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22637.05,2716.45,",
"JAPON,TECUN UMAN,14/03/2018, 8711309000,2017,KAWASAKI,NINJA EX300,296,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,10826.35,1299.16,",
"REINO UNIDO,SANTO TOMAS DE CASTILLA,15/03/2018, 8703237900,2006,HONDA,CR-V SE SPORT 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19893.66,2387.24,",
"JAPON,SANTO TOMAS DE CASTILLA,15/03/2018, 8703236900,2003,TOYOTA,RAV-4 SPORT 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19066.3,2287.96,",
"CANADA,SANTO TOMAS DE CASTILLA,15/03/2018, 8703236900,2008,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12710.91,1525.31,",
"MEXICO,PUERTO BARRIOS,15/03/2018, 8703236900,2003,VOLKSWAGEN,JETTA GLS TDI,1900,LIVIANO,AUTOMOVIL,OCASIONAL,DIESEL,5,4,0,10370.21,1244.43,",
"REINO UNIDO,PUERTO BARRIOS,15/03/2018, 8703237900,2003,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15575.11,1869.01,",
"CANADA,SANTO TOMAS DE CASTILLA,15/03/2018, 8703236900,2003,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9416.61,1129.99,",
"JAPON,TECUN UMAN,22/03/2018, 8704315100,1989,TOYOTA,XTRA CAB DLX 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21161.94,2539.43,",
"ESTADOS UNIDOS,EL CARMEN,13/03/2018, 8703236900,2005,TOYOTA,COROLLA S,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22776.29,2733.15,",
"ESTADOS UNIDOS,EL CARMEN,13/03/2018, 8704315100,2002,NISSAN,FRONTIER CREW CAB 4X2 SE,3300,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,24994.76,2999.37,",
"JAPON,G1"," INTEGRADA,13/03/2018, 8703226900,2008,TOYOTA,YARIS,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,12260.74,1471.29,"
"MEXICO,EL CARMEN,13/03/2018, 8703236900,2016,HONDA,HR-V LX 4X4,1800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,63988.07,7678.57,",
"ESTADOS UNIDOS,PUERTO BARRIOS,12/03/2018, 8703236900,2011,CHEVROLET,CRUZE LS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,16438.86,1972.66,",
"JAPON,PUERTO BARRIOS,16/03/2018, 8703237900,2004,HONDA,CR-V EX REALTIME 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22532.54,2703.9,",
"JAPON,EL CARMEN,18/03/2018, 8703237900,2014,TOYOTA,RAV4 XLE 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,56652.36,6798.28,",
"JAPON,TECUN UMAN,22/03/2018, 8703236900,2009,MITSUBISHI,LANCER DE,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,10085.79,1210.29,",
"JAPON,TECUN UMAN,23/03/2018, 8703237900,2009,TOYOTA,RAV4 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,32411.56,3889.39,",
"JAPON,EL CARMEN,23/03/2018, 8703236900,1998,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19825.57,2379.07,",
"U.R.S.S.,PEDRO DE ALVARADO,24/03/2018, 8703237300,1986,UAZ,N/R 4WD,2500,LIVIANO,JEEP,OCASIONAL,GASOLINA,7,4,0,25924.89,3110.99,",
"JAPON,EL CARMEN,27/03/2018, 8703237900,1999,TOYOTA,4RUNNER 4X2,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21305.66,2556.68,",
"ESTADOS UNIDOS,EL CARMEN,27/03/2018, 8704315100,1993,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23197.06,2783.65,",
"JAPON,PUERTO BARRIOS,08/03/2018, 8703237900,2012,MAZDA,CX-7 I SPORT 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21641.44,2596.97,",
"JAPON,TECUN UMAN,09/03/2018, 8703237900,2007,TOYOTA,RAV4 LIMITED 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27901.66,3348.2,",
"JAPON,TECUN UMAN,13/03/2018, 8703237900,2006,SUZUKI,GRAND VITARA  2WD,2700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21311.42,2557.37,",
"MEXICO,SANTO TOMAS DE CASTILLA,13/03/2018, 8703236900,2012,NISSAN,VERSA SL,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14795.68,1775.48,",
"JAPON,PUERTO BARRIOS,13/03/2018, 8703237900,2007,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23725.61,2847.07,",
"ESTADOS UNIDOS,PUERTO BARRIOS,14/03/2018, 8702906000,2003,LINCOLN,TOWN CAR,4600,,LIMOSINA,OCASIONAL,GASOLINA,9,5,0,24645.37,2957.44,",
"JAPON,EL CARMEN,14/03/2018, 8704315100,1985,TOYOTA,SR5 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23199.09,2783.89,",
"CANADA,SANTO TOMAS DE CASTILLA,15/03/2018, 8703226900,2017,HONDA,CIVIC SI,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,59040,7084.8,",
"JAPON,EL CARMEN,15/03/2018, 8703237900,2003,HONDA,CR-V LX 4WD AT,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17819.44,2138.33,",
"JAPON,PUERTO BARRIOS,14/03/2018, 8703237900,2011,MAZDA,CX-7 I SV 4X2,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29041.69,3485,",
"ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,14/03/2018, 8704229000,2000,INTERNATIONAL,4700 T444E 4X2,7300,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,10,59718.81,7166.26,",
"ESTADOS UNIDOS,TECUN UMAN,14/03/2018, 8704315100,2002,TOYOTA,TACOMA XTRA CAB PRERUNNER,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,24220.53,2906.46,",
"JAPON,G1"," INTEGRADA,16/03/2018, 8703236900,2009,MAZDA,MAZDA3,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,9445.69,1133.48,"
"JAPON,EL CARMEN,15/03/2018, 8703237900,2007,TOYOTA,RAV4 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33540.12,4024.81,",
"JAPON,EL CARMEN,15/03/2018, 8704315100,1991,TOYOTA,XTRA CAB 4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,23573.16,2828.78,",
"CANADA,EL CARMEN,15/03/2018, 8703236900,2004,TOYOTA,COROLLA CE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15338.33,1840.6,",
"COREA DEL SUR,TECUN UMAN,15/03/2018, 8703236900,2013,HYUNDAI,ACCENT GLS,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22737.43,2728.49,",
"JAPON,PUERTO BARRIOS,28/03/2018, 8703237400,2012,MAZDA,MAZDA5,2500,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,12835.98,1540.32,",
"ESTADOS UNIDOS,EL CARMEN,28/03/2018, 8703249000,2003,TOYOTA,SEQUOIA LIMITED 4WD,4700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,20924.94,2510.99,",
"ESTADOS UNIDOS,PUERTO BARRIOS,28/03/2018, 8704315100,2016,CHEVROLET,COLORADO LT CREW CAB 2WD,2500,LIVIANO,PICK UP,OCASIONAL,GASOLINA,5,4,1,73617.08,8834.05,",
"ESTADOS UNIDOS,PUERTO BARRIOS,28/03/2018, 8703236900,1997,MITSUBISHI,ECLIPSE SPYDER CONVERT,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,12182.78,1461.93,",
"JAPON,EL CARMEN,28/03/2018, 8703237300,2004,SUZUKI,GRAND VITARA LX 4X4,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,13910.5,1669.26,",
"ESTADOS UNIDOS,EL CARMEN,29/03/2018, 8704315100,1999,TOYOTA,TACOMA XTRACAB SR5 4WD,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,35434.32,4252.12,",
"ESTADOS UNIDOS,EL CARMEN,29/03/2018, 8704315100,1996,NISSAN,4X2 XE,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,26445.33,3173.44,",
"COREA DEL SUR,EL CARMEN,31/03/2018, 8703225900,2013,CHEVROLET,SPARK LS,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,18409.21,2209.11,",
"JAPON,EL CARMEN,01/04/2018, 8703237900,2007,HONDA,CR-V LX 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26711.11,3205.33,",
"JAPON,EL CARMEN,01/04/2018, 8703237900,2008,SCION,XB,2400,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,28708.9,3445.07,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"CHINA,PUERTO QUETZAL,03/04/2018, 8711209000,2018,HONDA,CGL125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,660995.51,79319.46,",
"JAPON,EL CARMEN,09/03/2018, 8703236900,1998,HONDA,CR-V EX 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,19800.91,2376.11,",
"JAPON,EL CARMEN,19/03/2018, 8704315100,1984,TOYOTA,DLX X/C 4X4,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,23574.05,2828.89,",
"JAPON,EL CARMEN,21/03/2018, 8704219900,1990,ISUZU,NPR,3900,PESADO,CAMION,OCASIONAL,DIESEL,2,2,3,39366.4,4723.97,",
"COREA DEL SUR,EL CARMEN,27/03/2018, 8703237900,2013,HYUNDAI,TUCSON 2WD GLS,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,39060.38,4687.25,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
"INDIA,PUERTO QUETZAL,04/04/2018, 8711202000,2018,BAJAJ,RE 4S,199,LIVIANO,TRIMOTO,OCASIONAL,GASOLINA,3,0,0,1355109.87,162613.18,",
