Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
ESTADOS UNIDOS|EL CARMEN|19/12/2018| 8704315100|1995|TOYOTA|TACOMA 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|29596.75|3551.61|
ESTADOS UNIDOS|EL CARMEN|19/12/2018| 8703236900|2005|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19985.45|2398.25|
JAPON|TECUN UMAN|19/12/2018| 8703249000|2009|NISSAN|MURANO LE AWD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30055.64|3606.68|
ESTADOS UNIDOS|PUERTO BARRIOS|19/12/2018| 8703249000|2006|HUMMER|H3 4WD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30336.45|3640.37|
ALEMANIA REP. FED.|TECUN UMAN|19/12/2018| 8703236900|2013|BMW|X1|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|43998.98|5279.88|
MEXICO|G8, CENTRALSA|19/12/2018| 8703236900|2012|NISSAN|VERSA HATCHBACK|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22135.21|2656.23|
COREA DEL SUR|TECUN UMAN|19/12/2018| 8703226900|2017|CHEVROLET|SPARK LT|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24706.55|2964.79|
BRASIL|TECUN UMAN|19/12/2018| 8711209000|2008|YAMAHA|TTR 125LE|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|6513.93|781.67|
JAPON|EL CARMEN|19/12/2018| 8704315100|1992|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23877.68|2865.32|
ESTADOS UNIDOS|TECUN UMAN|19/12/2018| 8701200000|1990|FREIGHTLINER|FLA086 A063064T|14000|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|20|41203.4|4944.41|
JAPON|EL CARMEN|19/12/2018| 8704315100|1983|TOYOTA|SR5 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22190.59|2662.87|
JAPON|TECUN UMAN|19/12/2018| 8704229000|2003|HINO|SG3325|8000|PESADO|CAMION|OCASIONAL|DIESEL|2|2|15|75236.4|9028.37|
JAPON|SANTO TOMAS DE CASTILLA|19/12/2018| 8703226900|2007|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18005.19|2160.62|
JAPON|EL CARMEN|19/12/2018| 8704315100|1988|TOYOTA|STD 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23502.59|2820.31|
JAPON|G8, CENTRALSA|20/12/2018| 8711509000|2014|YAMAHA|FZ-09|847|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|19757.5|2370.9|
JAPON|SANTO TOMAS DE CASTILLA|19/12/2018| 8703236900|2006|ACURA|RSX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|20367.03|2444.04|
JAPON|PUERTO BARRIOS|19/12/2018| 8703237900|2004|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|13957.57|1674.91|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|19/12/2018| 8703237900|2013|JEEP|COMPASS SPORT 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|21138.58|2536.63|
JAPON|EL CARMEN|19/12/2018| 8704315100|1993|TOYOTA|4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|12841.21|1540.95|
JAPON|EL CARMEN|19/12/2018| 8703237400|2004|MAZDA|MPV LX|3000|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|34315.62|4117.87|
JAPON|EL CARMEN|19/12/2018| 8703236900|2004|TOYOTA|CELICA GTS|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|2|0|13034.84|1564.18|
ESTADOS UNIDOS|TECUN UMAN|10/12/2018| 8701200000|2007|FREIGHTLINER|COLUMBIA CL112042ST|12800|PESADO|CABEZAL|OCASIONAL|DIESEL|2|2|20|41111.36|4933.36|
JAPON|EL CARMEN|11/12/2018| 8704315100|1991|TOYOTA|DLX XTRACAB 2WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21614.69|2593.76|
JAPON|TECUN UMAN|12/12/2018| 8704315100|1987|TOYOTA|XTRA CAB 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|17625.77|2115.09|
ESTADOS UNIDOS|PUERTO BARRIOS|12/12/2018| 8704315100|2002|TOYOTA|TACOMA PRERUNNER D/C 4X2|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|29670.04|3560.4|
JAPON|TECUN UMAN|12/12/2018| 8704315100|1993|TOYOTA|SR5 XTRA CAB 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|18012.3|2161.48|
CANADA|SANTO TOMAS DE CASTILLA|12/12/2018| 8703236900|2015|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|41388.63|4966.64|
JAPON|EL CARMEN|12/12/2018| 8704315100|1992|TOYOTA|STANDAR 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22364.94|2683.79|
MEXICO|EL CARMEN|12/12/2018| 8703226900|2018|HONDA|FIT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|28085.27|3370.23|
JAPON|EL CARMEN|12/12/2018| 8703237900|2008|TOYOTA|RAV4 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|33860.03|4063.2|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|13/12/2018| 8704315100|1993|TOYOTA|DLX 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|19114.96|2293.8|
ESTADOS UNIDOS|EL CARMEN|13/12/2018| 8704315100|1993|TOYOTA|DLX XTRA CAB 4X4|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23114.75|2773.77|
ESTADOS UNIDOS|EL CARMEN|14/12/2018| 8704315100|2003|TOYOTA|TACOMA XTRA CAB 4X4 SR5|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|33706.86|4044.82|
ESTADOS UNIDOS|EL CARMEN|14/12/2018| 8703249000|2005|TOYOTA|SIENNA XLE LIMITED|3300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|18692.11|2243.05|
COREA DEL SUR|EL CARMEN|14/12/2018| 8703225900|2014|CHEVROLET|SPARK LS|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19927.42|2391.29|
BRASIL|SANTO TOMAS DE CASTILLA|14/12/2018| 8702108000|2018|SCANIA|K360 B4X2|12700|PESADO|BUS|OCASIONAL|DIESEL|52|1|8|1554849.27|186581.91|
JAPON|PUERTO QUETZAL|14/12/2018| 8703237900|2019|NISSAN|X-TRAIL|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|144693.51|17363.22|
JAPON|PUERTO QUETZAL|14/12/2018| 8703237900|2019|NISSAN|X-TRAIL|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|5|0|177717.3|21326.08|
JAPON|PUERTO BARRIOS|19/12/2018| 8703236900|2014|MAZDA|MAZDA3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22677.36|2721.28|
TAILANDIA|EL CARMEN|19/12/2018| 8711309000|2017|HONDA|REBEL CMX300|300|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|17843.86|2141.26|
JAPON|EL CARMEN|19/12/2018| 8704315100|1989|TOYOTA|4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22690.53|2722.86|
ESTADOS UNIDOS|EL CARMEN|19/12/2018| 8704215100|2001|DODGE|RAM 3500 Q/Cab 4WD HD|5900|LIVIANO|PICK UP|OCASIONAL|DIESEL|5|4|1|33923.1|4070.77|
CANADA|TECUN UMAN|20/12/2018| 8703236900|1992|HONDA|CIVIC CX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|19362.5|2323.5|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|19/12/2018| 8703226900|2017|HONDA|CR-V EX AWD|1500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|49008.27|5880.99|
JAPON|EL CARMEN|20/12/2018| 8703226900|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22809.03|2737.08|
JAPON|TECUN UMAN|19/12/2018| 8703237900|2005|HONDA|CR-V SE 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|23080.1|2769.61|
COREA DEL SUR|SANTO TOMAS DE CASTILLA|20/12/2018| 8703237900|2006|KIA|SPORTAGE LX 4X4|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|15485.9|1858.31|
ESTADOS UNIDOS|EL CARMEN|19/12/2018| 8704315100|1993|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22377.55|2685.31|
JAPON|TECUN UMAN|19/12/2018| 8704315100|1987|TOYOTA|REGULAR CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|23878.61|2865.43|
JAPON|TECUN UMAN|20/12/2018| 8704315100|1985|TOYOTA|REGULAR CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|14560.6|1747.27|
ESTADOS UNIDOS|TECUN UMAN|19/12/2018| 8704315100|2003|TOYOTA|TACOMA XTRA CAB SR5 4X4|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|33719.56|4046.35|
JAPON|EL CARMEN|19/12/2018| 8704315100|1988|TOYOTA|4X2 STANDARD 1 TON|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22377.63|2685.32|
COREA DEL SUR|G8, CENTRALSA|21/12/2018| 8703236900|2010|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13151.01|1578.12|
JAPON|EL CARMEN|20/12/2018| 8704315100|1983|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22374.48|2684.94|
JAPON|SANTO TOMAS DE CASTILLA|20/12/2018| 8703236900|2012|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14436.74|1732.41|
ESTADOS UNIDOS|EL CARMEN|20/12/2018| 8704315100|1993|ISUZU|4X2 S|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19928.56|2391.43|
JAPON|EL CARMEN|20/12/2018| 8704315100|1990|ISUZU|STANDARD S 4X2|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23605.54|2832.66|
JAPON|PUERTO BARRIOS|20/12/2018| 8703237900|2015|MAZDA|CX-5 SPORT|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|38049.47|4565.94|
JAPON|EL CARMEN|20/12/2018| 8703249000|1999|TOYOTA|4RUNNER LIMITED 2WD|3400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20747.22|2489.67|
ESTADOS UNIDOS|PUERTO BARRIOS|20/12/2018| 8703236900|2013|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26147.69|3137.72|
JAPON|EL CARMEN|20/12/2018| 8703236900|1997|TOYOTA|RAV4 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|17186.13|2062.34|
ESTADOS UNIDOS|TECUN UMAN|20/12/2018| 8703248000|2003|HONDA|ODYSSEY EX|3500|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|24617.97|2954.16|
JAPON|EL CARMEN|20/12/2018| 8704315100|1986|TOYOTA|STANDARD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22374.56|2684.95|
JAPON|EL CARMEN|20/12/2018| 8703237900|1997|TOYOTA|4RUNNER 4X2|2700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22295.52|2675.46|
BRASIL|EL CARMEN|20/12/2018| 8711209000|2007|HONDA|CRF230F|223|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|7380.9|885.71|
JAPON|EL CARMEN|20/12/2018| 8704315100|1984|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23874.55|2864.95|
ESTADOS UNIDOS|EL CARMEN|14/12/2018| 8703236900|2004|HONDA|CIVIC EX COUPE|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|10767.61|1292.11|
COREA DEL SUR|TECUN UMAN|14/12/2018| 8703237900|2013|KIA|SPORTAGE LX 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32813|3937.56|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|117011.63|14041.4|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|117011.63|14041.4|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|400993.66|48119.24|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|400993.66|48119.24|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|400993.66|48119.24|
JAPON|PUERTO QUETZAL|14/12/2018| 8703236900|2019|SUBARU|XV|1995|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|133664.55|16039.75|
JAPON|PUERTO QUETZAL|14/12/2018| 8703237900|2019|SUBARU|FORESTER|2498|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|270753.56|32490.43|
JAPON|PUERTO QUETZAL|14/12/2018| 8703237900|2019|SUBARU|FORESTER|2498|LIVIANO|CAMIONETA|DISTRIBUIDOR|GASOLINA|5|5|0|270753.56|32490.43|
JAPON|PUERTO BARRIOS|14/12/2018| 8703236900|2014|MAZDA|3 I TOURING|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23483.13|2817.98|
JAPON|TECUN UMAN|14/12/2018| 8704315100|1995|ISUZU|S 4X2|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|19924.26|2390.91|
ALEMANIA REP. FED.|PUERTO BARRIOS|14/12/2018| 8703237900|2008|BMW|328I|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12554.28|1506.51|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|20/12/2018| 8704315100|2001|TOYOTA|TACOMA SR5|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20360.15|2443.22|
ESTADOS UNIDOS|TECUN UMAN|20/12/2018| 8704315100|2004|CHEVROLET|COLORADO LS Z71 EXT. CAB 4WD|3500|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|26166.27|3139.95|
ESTADOS UNIDOS|PUERTO BARRIOS|20/12/2018| 8704315100|2002|NISSAN|FRONTIER XE|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|14619.28|1754.31|
ESTADOS UNIDOS|EL CARMEN|20/12/2018| 8703236900|2005|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18424.77|2210.97|
MEXICO|SANTO TOMAS DE CASTILLA|20/12/2018| 8703237900|2006|CHRYSLER|PT CRUISER|2400|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|35318.97|4238.28|
JAPON|EL CARMEN|20/12/2018| 8703236900|2001|TOYOTA|RAV4 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|19586|2350.32|
ESTADOS UNIDOS|TECUN UMAN|20/12/2018| 8704315100|2004|FORD|F-150 XLT 4X4 5.4 TRITON|5400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|4|1|22063.28|2647.59|
JAPON|EL CARMEN|20/12/2018| 8704315100|1989|TOYOTA|SR5 XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21624.56|2594.95|
JAPON|EL CARMEN|20/12/2018| 8703237900|2004|MAZDA|MAZDA3 s|2300|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23069.67|2768.36|
JAPON|TECUN UMAN|20/12/2018| 8704315100|1986|TOYOTA|DLX EFI REGULAR CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|16489.4|1978.73|
JAPON|EL CARMEN|20/12/2018| 8711409000|2006|SUZUKI|SV650S|645|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|6758.33|811|
ESTADOS UNIDOS|EL CARMEN|20/12/2018| 8704315100|1997|NISSAN|SE KING CAB 2WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|20747.22|2489.67|
ESTADOS UNIDOS|TECUN UMAN|20/12/2018| 8704229000|2002|INTERNATIONAL|4900 4X2|7600|PESADO|CAMION FURGON|OCASIONAL|DIESEL|2|2|12|31507.91|3780.95|
JAPON|EL CARMEN|20/12/2018| 8704315100|1991|TOYOTA|DLX XTRA CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|21624.49|2594.94|
JAPON|EL CARMEN|20/12/2018| 8703236900|2002|TOYOTA|RAV4 L 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31685.96|3802.32|
JAPON|EL CARMEN|20/12/2018| 8704315100|1988|TOYOTA|STD 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22374.48|2684.94|
JAPON|EL CARMEN|20/12/2018| 8704315100|1987|TOYOTA|4X4 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23499.56|2819.95|
JAPON|SANTO TOMAS DE CASTILLA|20/12/2018| 8703237900|2003|TOYOTA|RAV4 L|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|5|0|15328.17|1839.38|
ESTADOS UNIDOS|EL CARMEN|20/12/2018| 8703237900|2003|HONDA|Accord EX|3000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22295.52|2675.46|
JAPON|TECUN UMAN|20/12/2018| 8704315100|1988|TOYOTA|REGULAR CAB 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|16102.32|1932.28|
CANADA|EL CARMEN|20/12/2018| 8703236900|2005|TOYOTA|Corolla CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|25150.59|3018.07|
JAPON|EL CARMEN|20/12/2018| 8703237900|2007|TOYOTA|RAV-4 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31585.32|3790.24|
MEXICO|EL CARMEN|20/12/2018| 8703236900|2015|NISSAN|VERSA SV SEDAN|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|30811.17|3697.34|
ESTADOS UNIDOS|PUERTO BARRIOS|20/12/2018| 8703237900|2012|VOLKSWAGEN|PASSAT SE|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|17356.91|2082.83|
MEXICO|EXPRESS AEREO|04/01/2019| 8703236900|2003|VOLKSWAGEN|JETTA GL TDI|1900|LIVIANO|AUTOMOVIL|OCASIONAL|DIESEL|5|4|0|38409.51|4609.14|
ESTADOS UNIDOS|PUERTO BARRIOS|12/12/2018| 8703249000|2012|BMW|X5 XDRIVE50I|4400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|66423.17|7970.78|
JAPON|PUERTO BARRIOS|12/12/2018| 8703236900|2015|MAZDA|MAZDA3 I SV|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|23697.54|2843.7|
JAPON|EL CARMEN|14/12/2018| 8704315100|1986|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23864.21|2863.71|
ESTADOS UNIDOS|EL CARMEN|15/12/2018| 8704315100|2004|TOYOTA|TACOMA X/C 4X2 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|31867.26|3824.07|
JAPON|EL CARMEN|15/12/2018| 8703237900|2004|HONDA|CR-V LX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24715.49|2965.86|
JAPON|TECUN UMAN|15/12/2018| 8704216900|2001|ISUZU|NPR TURBO INTERCOOLED|4750|PESADO|CAMION FURGON|OCASIONAL|DIESEL|2|2|3.4|38803.6|4656.43|
JAPON|EL CARMEN|14/12/2018| 8703236900|2002|TOYOTA|RAV4 L 2WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|16271.23|1952.55|
TAILANDIA|G1, INTEGRADA|17/12/2018| 8703225900|2015|MITSUBISHI|MIRAGE DE|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19502.29|2340.27|
JAPON|EL CARMEN|15/12/2018| 8703237900|1999|MITSUBISHI|MONTERO SPORT ES 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20715.86|2485.9|
ESTADOS UNIDOS|EL CARMEN|15/12/2018| 8704315100|2000|TOYOTA|TACOMA XTRA CAB 4X2 SR5|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|15444.14|1853.3|
ESTADOS UNIDOS|TECUN UMAN|16/12/2018| 8703237900|1998|HONDA|ACCORD|2300|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19169.9|2300.39|
JAPON|EL CARMEN|15/12/2018| 8703226900|2009|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19811.48|2377.38|
ESTADOS UNIDOS|TECUN UMAN|15/12/2018| 8716390000|1996|FONTAINE|LF TW-5-8053SLAWK|0|PESADO|PLATAFORMA|OCASIONAL|OTROS|0|0|25|30204.19|7007.37|
JAPON|PUERTO BARRIOS|20/12/2018| 8703237900|2008|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|27350.8|3282.1|
ESTADOS UNIDOS|PUERTO BARRIOS|21/12/2018| 87163900|1996|MONON|--|0|PESADO|PORTA CONTENEDOR|OCASIONAL|OTROS|0|0|30|20744.12|2489.29|
ESTADOS UNIDOS|PUERTO BARRIOS|21/12/2018| 87163900|1992|HYUNDAI|--|0|PESADO|PORTA CONTENEDOR|OCASIONAL|OTROS|0|0|30|20744.12|2489.29|
ESTADOS UNIDOS|PUERTO BARRIOS|21/12/2018| 87163900|1995|STRICK|--|0|PESADO|PORTA CONTENEDOR|OCASIONAL|OTROS|0|0|30|20744.12|2489.29|
ESTADOS UNIDOS|PUERTO BARRIOS|21/12/2018| 87163900|1984|HYUNDAI|--|0|PESADO|PORTA CONTENEDOR|OCASIONAL|OTROS|0|0|30|20744.12|2489.29|
ESTADOS UNIDOS|PUERTO BARRIOS|21/12/2018| 87163900|1984|HYUNDAI|--|0|PESADO|PORTA CONTENEDOR|OCASIONAL|OTROS|0|0|30|20744.12|2489.29|
JAPON|EL CARMEN|21/12/2018| 8704315100|1987|TOYOTA|4X2 STD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|22374.56|2684.95|
JAPON|EL CARMEN|20/12/2018| 8703237900|2010|TOYOTA|RAV4 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|36911.47|4429.38|
JAPON|PUERTO BARRIOS|20/12/2018| 8703236900|2000|HONDA|CR-V EX 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14017.53|1682.1|
JAPON|EL CARMEN|20/12/2018| 8703236900|2007|MAZDA|MAZDA3 I SPORT|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10900.03|1308|
JAPON|EL CARMEN|20/12/2018| 8703237900|2004|HONDA|CR-V LX 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22295.52|2675.46|
JAPON|PUERTO BARRIOS|20/12/2018| 8704315100|1987|TOYOTA|4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|11172.53|1340.7|
JAPON|EL CARMEN|20/12/2018| 8704315100|1986|TOYOTA|SR5 XtraCab 4X4|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|23499.56|2819.95|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|21/12/2018| 8703237900|2010|HONDA|CR-V 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32239.94|3868.79|
MEXICO|SANTO TOMAS DE CASTILLA|20/12/2018| 8703236900|2011|NISSAN|SENTRA|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22434.87|2692.18|
CANADA|EL CARMEN|21/12/2018| 8703236900|2010|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|26383.03|3165.96|
ESTADOS UNIDOS|EL CARMEN|21/12/2018| 8704315100|2006|NISSAN|FRONTIER KING CAB XE 4X2|2500|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|34318.07|4118.17|
JAPON|EL CARMEN|21/12/2018| 8703236900|2003|MAZDA|PROTEGE DX|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|14554.02|1746.48|
COREA DEL SUR|TECUN UMAN|21/12/2018| 8703225900|2014|CHEVROLET|SPARK LS|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19570.51|2348.46|
ESTADOS UNIDOS|TECUN UMAN|21/12/2018| 8703249000|2011|KIA|SORENTO EX 2WD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|42409.17|5089.1|
JAPON|TECUN UMAN|21/12/2018| 8704315100|1993|TOYOTA|XTRA CAB 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23872.18|2864.66|
