pais,Pais de Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
INDIA,PUERTO QUETZAL,13/11/2018, 8711209000,2019,YAMAHA,XC115B,115,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,848386.72,101806.41,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,30/11/2018, 8711209000,2019,ITALIKA,FIERA150,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,400419.43,48050.33,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
CHINA,PUERTO QUETZAL,27/11/2018, 8711209000,2019,FREEDOM,SPACE,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,518265.76,62191.89,
ESTADOS UNIDOS,EL CARMEN,08/11/2018, 8703339000,2010,BMW,X5 XDRIVE35D AWD,3500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,5,4,0,71392.35,8567.08,
ESTADOS UNIDOS,EL CARMEN,08/11/2018, 8703249000,2006,NISSAN,XTERRA OR 4WD,4000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29614.52,3553.74,
MEXICO,TECUN UMAN,09/11/2018, 8704229000,2019,KENWORTH,T370,6700,PESADO,CAMION,OCASIONAL,DIESEL,2,2,10,425320.99,51038.52,
ESTADOS UNIDOS,TECUN UMAN,08/11/2018, 8704229000,2007,FREIGHTLINER,M2 MM106042S,6400,PESADO,CAMION FURGON,OCASIONAL,DIESEL,2,2,10,56325.94,6759.11,
ESTADOS UNIDOS,EL CARMEN,09/11/2018, 8704315100,1999,TOYOTA,TACOMA SR5 X/C 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,15874.37,1904.92,
JAPON,EL CARMEN,09/11/2018, 8704315100,1992,TOYOTA,XTRA CAB 4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,21583.45,2590.01,
COREA DEL SUR,PUERTO BARRIOS,09/11/2018, 8703236900,2008,KIA,SPORTAGE LX 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,17180.21,2061.63,
JAPON,EL CARMEN,09/11/2018, 8704315100,1989,TOYOTA,4X2 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,22642.41,2717.09,
JAPON,TECUN UMAN,09/11/2018, 8703236900,2002,TOYOTA,RAV4 L 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22147.78,2657.73,
CANADA,TECUN UMAN,10/11/2018, 8703236900,2006,HONDA,CIVIC EX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,15018.96,1802.28,
JAPON,SANTO TOMAS DE CASTILLA,12/11/2018, 8703236900,2012,MAZDA,MAZDA3,2000,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,15087.1,1810.45,
ALEMANIA REP. FED.,TECUN UMAN,16/11/2018, 8703236900,2006,MINI,COOPER S,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,17932.85,2151.94,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
CHINA,PUERTO QUETZAL,26/11/2018, 8711209000,2019,YAMAHA,XTZ125E,125,LIVIANO,MOTO,DISTRIBUIDOR,GASOLINA,2,0,0,2971220.47,356546.46,
