Pais_de_Proveniencia,Aduana de Ingreso, Fecha de la Poliza,Partida Arancelaria,Modelo del Vehiculo,Marca,Linea,Centimetros Cubicos,Distintivo,Tipo de Vehiculo,Tipo de Importador,Tipo Combustible,Asientos,Puertas,Tonelaje,Valor CIF,Impuesto,Impuesto;
REINO UNIDO,EL CARMEN,30/09/2019, 8703237900,2004,HONDA,CR-V EX 4X4,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,22267.3,2672.08,;
JAPON,EL CARMEN,30/09/2019, 8704219900,1995,ISUZU,NPR,3900,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,3.4,21803.39,2616.41,;
JAPON,EL CARMEN,30/09/2019, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15834.52,1900.14,;
ESTADOS UNIDOS,TECUN UMAN,30/09/2019, 8716390000,1999,GREAT DANE,7311 TP-SA 53,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,25669.24,5955.26,;
JAPON,EL CARMEN,30/09/2019, 8704315100,1986,TOYOTA,STANDARD 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28556.96,3426.84,;
JAPON,EL CARMEN,30/09/2019, 8703236900,2013,MAZDA,CX-5 TOURING FWD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38913.65,4669.64,;
JAPON,EL CARMEN,30/09/2019, 8703237900,2009,MITSUBISHI,LANCER GTS,2400,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22267.3,2672.08,;
JAPON,EL CARMEN,30/09/2019, 8703247000,1996,TOYOTA,4RUNNER 4X4 LIMITED,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23040.47,2764.86,;
ESTADOS UNIDOS,EL CARMEN,29/09/2019, 8703247000,2002,NISSAN,XTERRA SE 4X4,3300,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26824.9,3218.99,;
JAPON,TECUN UMAN,30/09/2019, 8703237900,2003,MITSUBISHI,MONTERO SPORT LS 2WD,3000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,10669.75,1280.37,;
ESTADOS UNIDOS,TECUN UMAN,29/09/2019, 8703215200,2017,HONDA,FOREMAN 4X4 TRX500FM1,475,,CUATRIMOTO,OCASIONAL,GASOLINA,2,0,0,37730.7,4527.68,;
JAPON,EL CARMEN,29/09/2019, 8704315100,1997,TOYOTA,T100 DX XTRA CAB 4X2,3400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,26133.15,3135.98,;
ESTADOS UNIDOS,EL CARMEN,29/09/2019, 8704315100,1992,TOYOTA,4X2 STANDARD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28556.96,3426.84,;
ESTADOS UNIDOS,EL CARMEN,16/09/2019, 8704315100,1999,TOYOTA,TACOMA 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,16801.91,2016.23,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,1514120.05,181694.41,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK TX,2771,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,462613.07,55513.57,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704229000,2020,FOTON,AUMARK C,3760,PESADO,CAMION,OCASIONAL,DIESEL,3,2,3.4,680166.32,81619.96,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704315900,2020,FOTON,TM2,1498,PESADO,CAMION,OCASIONAL,GASOLINA,2,2,2.25,232339.43,27880.73,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704315900,2020,FOTON,TM2,1498,PESADO,CAMION,OCASIONAL,GASOLINA,2,2,2.25,232339.43,27880.73,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704315900,2020,FOTON,TM2,1498,PESADO,CAMION,OCASIONAL,GASOLINA,2,2,2.25,232339.43,27880.73,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704315900,2020,FOTON,TM2,1498,PESADO,CAMION,OCASIONAL,GASOLINA,2,2,2.25,232339.43,27880.73,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8704316100,2020,FOTON,GRATOUR V3,1200,LIVIANO,PANEL,OCASIONAL,GASOLINA,3,4,.8,266603.72,31992.45,;
CHINA,PUERTO QUETZAL,09/09/2019, 8703225400,2020,FOTON,V3,1206,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,8,4,0,48790.23,5854.83,;
CANADA,SANTO TOMAS DE CASTILLA,07/10/2019, 8703236900,2013,TOYOTA,COROLLA LE,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,22759.36,2731.12,;
CANADA,SANTO TOMAS DE CASTILLA,07/10/2019, 8703236900,2010,HONDA,CIVIC VP,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11853.39,1422.41,;
ESTADOS UNIDOS,SANTO TOMAS DE CASTILLA,07/10/2019, 8703247000,2008,JEEP,WRANGLER UNLIMITED 4X4,3800,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,48206.64,5784.8,;
ESTADOS UNIDOS,EL CARMEN,07/10/2019, 8703237900,2015,HONDA,CR-V EX-L AWD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,38740.83,4648.9,;
JAPON,SANTO TOMAS DE CASTILLA,07/10/2019, 8703226900,2005,SCION,XB,1500,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,8810.8,1057.3,;
ESTADOS UNIDOS,EL CARMEN,07/10/2019, 8704315100,1994,TOYOTA,DX XTRA CAB 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29941.7,3593,;
JAPON,PUERTO BARRIOS,07/10/2019, 8703226900,2013,MAZDA,MAZDA2 SPORT,1500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,13826.19,1659.14,;
ESTADOS UNIDOS,EL CARMEN,07/10/2019, 8704315100,1999,TOYOTA,Tacoma Xtracab SR5 4X4,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,34052.75,4086.33,;
JAPON,SANTO TOMAS DE CASTILLA,07/10/2019, 8703236900,2001,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,15292.17,1835.06,;
JAPON,TECUN UMAN,07/10/2019, 8704315100,1990,TOYOTA,REGULAR CAB SR5 4X4,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,20835.93,2500.31,;
COREA DEL SUR,EL CARMEN,07/10/2019, 8703236900,2011,HYUNDAI,ELANTRA GLS,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,24606.61,2952.79,;
COREA DEL SUR,TECUN UMAN,07/10/2019, 8703236900,2012,HYUNDAI,ACCENT,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,17321.81,2078.62,;
TAILANDIA,SANTO TOMAS DE CASTILLA,07/10/2019, 8703225900,2017,MITSUBISHI,MIRAGE ES,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,20237.28,2428.47,;
JAPON,TECUN UMAN,07/10/2019, 8703237900,2011,MAZDA,CX-7 2WD,2500,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,21053.62,2526.43,;
JAPON,EL CARMEN,07/10/2019, 8703237900,2009,MAZDA,MAZDA5 GRAND TOURING,2300,LIVIANO,MICROBUS,OCASIONAL,GASOLINA,6,4,0,14616.25,1753.95,;
ESTADOS UNIDOS,TECUN UMAN,07/10/2019, 87163900,1998,TRAILMOBILE,SIN LINEA,0,PESADO,FURGON,OCASIONAL,OTROS,0,2,20,21924.37,2630.92,;
COREA DEL SUR,SANTO TOMAS DE CASTILLA,07/10/2019, 8703237900,2010,HYUNDAI,TUCSON LIMITED 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,16770.05,2012.41,;
JAPON,EL CARMEN,07/10/2019, 8711209000,2002,YAMAHA,YZ250F,250,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,14037.04,1684.44,;
CANADA,TECUN UMAN,07/10/2019, 8703236900,2003,TOYOTA,MATRIX XR,1800,LIVIANO,CAMIONETILLA,OCASIONAL,GASOLINA,5,4,0,16171.17,1940.54,;
CANADA,EL CARMEN,07/10/2019, 8703236900,2009,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,12789.22,1534.71,;
ESTADOS UNIDOS,TECUN UMAN,07/10/2019, 8704315100,2001,TOYOTA,TACOMA REGULAR CAB 4WD,2700,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,20058.47,2407.02,;
CANADA,G8; CENTRALSA,24/09/2019, 8703236900,2004,HONDA,CIVIC LX,1700,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11565.46,1387.86,
COREA DEL SUR,G8; CENTRALSA,24/09/2019, 8703237900,2011,HYUNDAI,TUCSON 2WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29052.62,3486.31,
COREA DEL SUR,G8; CENTRALSA,24/09/2019, 8703225900,2015,CHEVROLET,SPARK 1LT,1200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,4,0,15427.69,1851.32,
ESTADOS UNIDOS,G8; CENTRALSA,24/09/2019, 8704315100,1998,NISSAN,FRONTIER XE KING CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,11912.89,1429.55,
ESTADOS UNIDOS,EL CARMEN,24/09/2019, 8704315100,1996,TOYOTA,TACOMA LX XTRACAB  4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,26095.63,3131.48,;
MEXICO,G1; INTEGRADA,26/09/2019, 8703236900,2012,FORD,FIESTA SE,1600,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,14401.24,1728.15,
ESTADOS UNIDOS,TECUN UMAN,24/09/2019, 8701200000,1999,FREIGHTLINER,FLD120064S T,12700,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,44933.89,5392.07,;
JAPON,PUERTO BARRIOS,24/09/2019, 8703236900,1998,HONDA,PRELUDE,2200,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,4,2,0,13252.41,1590.29,;
ESTADOS UNIDOS,EL CARMEN,24/09/2019, 8703237900,2011,HONDA,CR-V SE 4X2,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,33414.76,4009.77,;
REINO UNIDO,SANTO TOMAS DE CASTILLA,24/09/2019, 8703237900,2004,HONDA,CR-V EX 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,5,0,12125.28,1455.03,;
JAPON,TECUN UMAN,24/09/2019, 8703236900,1998,TOYOTA,RAV4  2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,18375.03,2205,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,HUNK,150,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,268398.47,32207.82,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
INDIA,PUERTO QUETZAL,07/10/2019, 8711209000,2020,HERO,SPLENDOR ISMART,110,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,220227.44,26427.29,;
COREA DEL SUR,PUERTO QUETZAL,18/09/2019, 8703327900,2007,KIA,SORENTO LX 4WD,2500,LIVIANO,CAMIONETA,OCASIONAL,DIESEL,7,5,0,25919.92,3110.39,;
CANADA,EL CARMEN,18/09/2019, 8703236900,2007,HONDA,CIVIC LX,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,2,0,13710.98,1645.32,;
JAPON,TECUN UMAN,24/09/2019, 8704315100,1985,TOYOTA,DLX XTRACAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,14514.73,1741.77,;
JAPON,TECUN UMAN,24/09/2019, 8704315100,1994,TOYOTA,XTRA CAB 2WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,22235.33,2668.24,;
JAPON,TECUN UMAN,24/09/2019, 8703249000,2002,TOYOTA,4RUNNER 4WD,3400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,29955.93,3594.71,;
JAPON,EL CARMEN,24/09/2019, 8704315100,1994,TOYOTA,4X2 STD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,28547.15,3425.66,;
JAPON,EL CARMEN,24/09/2019, 8703237900,2006,TOYOTA,RAV4 4WD,2400,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,26620.63,3194.48,;
ESTADOS UNIDOS,TECUN UMAN,25/09/2019, 8704229000,1983,MERCEDES-BENZ,1418 LS1418/32,9700,PESADO,CAMION,OCASIONAL,DIESEL,3,2,10,29492.69,3539.12,;
ESTADOS UNIDOS,EL CARMEN,24/09/2019, 8704315100,1994,TOYOTA,DLX XTRA CAB 4X2,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,28547.15,3425.66,;
MEXICO,TECUN UMAN,24/09/2019, 8701200000,2012,INTERNATIONAL,PROSTAR + 122 EAGLE 6X4,12400,PESADO,CABEZAL,OCASIONAL,DIESEL,2,2,15,68095.69,8171.48,;
JAPON,EL CARMEN,24/09/2019, 8703237900,2010,MAZDA,3 S GRAND TOURING,2500,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,11912.89,1429.55,;
ESTADOS UNIDOS,EL CARMEN,24/09/2019, 8703237900,2014,MITSUBISHI,Outlander Sport 2WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,27253.72,3270.45,;
JAPON,EL CARMEN,24/09/2019, 8704315100,1981,TOYOTA,4X4 DLX,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,2,2,1,29894.16,3587.3,;
JAPON,EL CARMEN,25/09/2019, 8703236900,2003,TOYOTA,RAV4 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23779.45,2853.53,;
JAPON,EL CARMEN,24/09/2019, 8703236900,2013,SCION,XD,1800,LIVIANO,AUTOMOVIL,OCASIONAL,GASOLINA,5,4,0,49257.43,5910.89,;
JAPON,G1; INTEGRADA,26/09/2019, 8711409000,1996,SUZUKI,GSF600S BANDIT,599,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,24489.13,2938.7,
JAPON,EL CARMEN,24/09/2019, 8704315100,1993,TOYOTA,4X4 XTRA CAB DLX,3000,LIVIANO,PICK UP,OCASIONAL,GASOLINA,4,2,1,29894.16,3587.3,;
JAPON,EL CARMEN,24/09/2019, 8704219900,2002,HINO,FB1817,5300,PESADO,CAMION FURGON,OCASIONAL,DIESEL,3,2,3.5,51154.23,6138.51,;
JAPON,TECUN UMAN,18/09/2019, 8704315100,1991,TOYOTA,DLX REG CAB 4WD,2400,LIVIANO,PICK UP,OCASIONAL,GASOLINA,3,2,1,22184.06,2662.09,;
ESTADOS UNIDOS,EL CARMEN,08/09/2019, 8703249000,1997,CHEVROLET,TAHOE LT 4WD,5700,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,8,4,0,25978,3117.36,;
JAPON,EL CARMEN,08/09/2019, 8703236900,2001,TOYOTA,RAV4 L 4WD,2000,LIVIANO,CAMIONETA,OCASIONAL,GASOLINA,5,4,0,23672.26,2840.67,;
BRASIL,TECUN UMAN,09/09/2019, 8711209000,2005,HONDA,CRF230F,230,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,5956.5,714.78,;
CHINA,PUERTO QUETZAL,01/10/2019, 8711209000,2020,SERPENTO,RS2 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,76885.93,9226.31,;
CHINA,PUERTO QUETZAL,01/10/2019, 8711209000,2020,SERPENTO,RS2 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,76885.93,9226.31,;
CHINA,PUERTO QUETZAL,01/10/2019, 8711209000,2020,SERPENTO,RS2 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,76885.93,9226.31,;
CHINA,PUERTO QUETZAL,01/10/2019, 8711209000,2020,SERPENTO,RS2 125,125,LIVIANO,MOTO,OCASIONAL,GASOLINA,2,0,0,76885.93,9226.31,;
